"TaxonID","SIFS","Scientific.name","Vernacular.name","Family","Introduced","Nb..Obs.","Years..min.","Years..max.","Doubtful....","IUCN.status","WS.Code"
1000180,1000,"Achillea atrata L.",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1000543,3510,"Aconitum lycoctonum L.",NA,"Ranunculaceae",NA,0,1982,1982,NA,"Least concern",NA
1000545,3530,"Aconitum lycoctonum subsp. vulparia (Rchb.) Nyman",NA,"Ranunculaceae",NA,0,1982,1982,NA,"Least concern",NA
1000620,4390,"Aconitum variegatum L.",NA,"Ranunculaceae",NA,0,1982,1982,NA,"Least concern",NA
1001130,9300,"Agrostis stolonifera L.",NA,"Poaceae",NA,0,1982,1982,NA,"Least concern",NA
1001340,11200,"Alchemilla alpina aggr.",NA,"Rosaceae",NA,1,2021,2021,NA,"Least concern",NA
1001330,11100,"Alchemilla alpina superaggr.",NA,"",NA,1,2021,2021,NA,"",NA
1004360,39350,"Arabis alpina L.",NA,"Brassicaceae",NA,0,1982,1982,NA,"Least concern",NA
1004370,39400,"Arabis alpina L. subsp. alpina",NA,"Brassicaceae",NA,0,1982,1982,NA,"",NA
1005080,47000,"Artemisia genipi Weber",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1005540,51200,"Asplenium septentrionale (L.) Hoffm.",NA,"Aspleniaceae",NA,0,1982,1982,NA,"Least concern",NA
1005550,51400,"Asplenium trichomanes L.",NA,"Aspleniaceae",NA,0,1982,1982,NA,"Least concern",NA
1006870,62500,"Blechnum spicant (L.) Roth",NA,"Blechnaceae",NA,0,1982,1982,NA,"Least concern",NA
1008180,73700,"Caltha palustris L.",NA,"Ranunculaceae",NA,0,1982,1982,NA,"Least concern",NA
1009490,84700,"Carex capillaris L.",NA,"Cyperaceae",NA,0,1982,1982,NA,"Least concern",NA
1009760,87500,"Carex flacca Schreb.",NA,"Cyperaceae",NA,0,1982,1982,NA,"Least concern",NA
1010140,91700,"Carex panicea L.",NA,"Cyperaceae",NA,0,1982,1982,NA,"Least concern",NA
1012370,114400,"Cirsium helenioides (L.) Hill",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1013670,123500,"Crepis conyzifolia (Gouan) A. Kern.",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1014000,126600,"Cryptogramma crispa (L.) Hook.",NA,"Pteridaceae",NA,1,1982,2021,NA,"Least concern",NA
1014840,132900,"Dactylorhiza traunsteineri (Rchb.) Soó",NA,"Orchidaceae",NA,0,1982,1982,NA,"Near threatened",NA
1015560,139700,"Doronicum clusii (All.) Tausch",NA,"Asteraceae",NA,1,1982,2021,NA,"Least concern",NA
1015870,142600,"Dryopteris affinis (Lowe) Fraser-Jenk.",NA,"Dryopteridaceae",NA,0,1982,1982,NA,"Least concern",NA
1016510,147300,"Epilobium alpestre (Jacq.) Krock.",NA,"Onagraceae",NA,0,1982,1982,NA,"Least concern",NA
1018600,162750,"Euphrasia minima Schleich.",NA,"Orobanchaceae",NA,1,1982,2021,NA,"Least concern",NA
1018980,165700,"Festuca alpina Suter",NA,"Poaceae",NA,0,1982,1982,NA,"Least concern",NA
1019160,167650,"Festuca halleri aggr.",NA,"Poaceae",NA,0,1982,1982,NA,"Least concern",NA
1019230,168000,"Festuca intercedens (Hack.) Lüdi",NA,"Poaceae",NA,0,1982,1982,NA,"Least concern",NA
1019450,170000,"Festuca quadriflora Honck.",NA,"Poaceae",NA,0,1982,1982,NA,"Least concern",NA
1019650,171800,"Festuca varia aggr.",NA,"Poaceae",NA,0,1982,1982,NA,"Least concern",NA
1019670,172100,"Festuca violacea aggr.",NA,"Poaceae",NA,0,1982,1982,NA,"Least concern",NA
1021870,192500,"Gnaphalium supinum L.",NA,"Asteraceae",NA,1,1982,2021,NA,"Least concern",NA
1023110,202700,"Hieracium murorum aggr.",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1023360,204700,"Hieracium schmidtii aggr.",NA,"Asteraceae",NA,0,1982,1982,NA,"Near threatened",NA
1025130,220300,"Juncus triglumis L.",NA,"Juncaceae",NA,0,1982,1982,NA,"Least concern",NA
1025190,221000,"Kernera saxatilis (L.) Sweet",NA,"Brassicaceae",NA,0,1982,1982,NA,"Least concern",NA
1026470,234600,"Leontopodium alpinum Cass.",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1026600,236000,"Leucanthemopsis alpina (L.) Heywood",NA,"Asteraceae",NA,1,2021,2021,NA,"Least concern",NA
1026610,236020,"Leucanthemopsis alpina (L.) Heywood subsp. alpina",NA,"Asteraceae",NA,1,2021,2021,NA,"Least concern",NA
1026650,236200,"Leucanthemum adustum (W. D. J. Koch) Gremli",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1026710,236905,"Leucanthemum vulgare aggr.",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1027210,241900,"Listera cordata (L.) R. Br.",NA,"Orchidaceae",NA,0,1982,1982,NA,"Near threatened",NA
1027500,244300,"Lotus alpinus (DC.) Ramond",NA,"Fabaceae",NA,1,1982,2021,NA,"Least concern",NA
1027510,244410,"Lotus corniculatus aggr.",NA,"Fabaceae",NA,1,1982,2021,NA,"Least concern",NA
1027670,246000,"Luzula alpinopilosa (Chaix) Breistr.",NA,"Juncaceae",NA,1,1982,2021,NA,"Least concern",NA
1027790,247100,"Luzula multiflora (Ehrh.) Lej.",NA,"Juncaceae",NA,0,1982,1982,NA,"Least concern",NA
1027785,247150,"Luzula multiflora aggr.",NA,"Juncaceae",NA,0,1982,1982,NA,"Least concern",NA
1027920,248400,"Luzula sylvatica aggr.",NA,"Juncaceae",NA,0,1982,1982,NA,"Least concern",NA
1029020,259800,"Milium effusum L.",NA,"Poaceae",NA,0,1982,1982,NA,"Least concern",NA
1029350,262500,"Moehringia ciliata (Scop.) Dalla Torre",NA,"Caryophyllaceae",NA,0,1982,1982,NA,"Least concern",NA
1030380,271700,"Nigritella rhellicani aggr.",NA,"Orchidaceae",NA,0,1982,1982,NA,"Least concern",NA
1032820,294400,"Pedicularis kerneri Dalla Torre",NA,"Orobanchaceae",NA,1,1982,2021,NA,"Least concern",NA
1033630,301400,"Phyteuma hemisphaericum L.",NA,"Campanulaceae",NA,1,1982,2021,NA,"Least concern",NA
1033800,302800,"Picea abies (L.) H. Karst.",NA,"Pinaceae",NA,1,1982,2021,NA,"Least concern",NA
1034080,305495,"Pinus mugo Turra",NA,"Pinaceae",NA,0,1982,1982,NA,"Least concern",NA
1034070,305800,"Pinus mugo subsp. uncinata (DC.) Domin",NA,"Pinaceae",NA,0,1982,1982,NA,"Least concern",NA
1034250,307000,"Plantago alpina L.",NA,"Plantaginaceae",NA,0,1982,1982,NA,"Least concern",NA
1034405,308350,"Plantago serpentina aggr.",NA,"Plantaginaceae",NA,0,1982,1982,NA,"",NA
1034620,310500,"Poa nemoralis L.",NA,"Poaceae",NA,0,1982,1982,NA,"Least concern",NA
1034680,311100,"Poa supina Schrad.",NA,"Poaceae",NA,0,1982,1982,NA,"Least concern",NA
1035200,316400,"Polypodium vulgare L.",NA,"Polypodiaceae",NA,0,1982,1982,NA,"Least concern",NA
1036430,327650,"Pritzelago alpina (L.) Kuntze",NA,"Brassicaceae",NA,0,1982,1982,NA,"Least concern",NA
1036450,327800,"Pritzelago alpina subsp. brevicaulis (Spreng.) Greuter & Burdet",NA,"Brassicaceae",NA,0,1982,1982,NA,"Least concern",NA
1037360,336500,"Ranunculus aconitifolius L.",NA,"Ranunculaceae",NA,0,1982,1982,NA,"Least concern",NA
1037610,338700,"Ranunculus glacialis L.",NA,"Ranunculaceae",NA,1,1982,2021,NA,"Least concern",NA
1037710,339500,"Ranunculus montanus Willd.",NA,"Ranunculaceae",NA,0,1982,1982,NA,"Least concern",NA
1037700,339505,"Ranunculus montanus aggr.",NA,"Ranunculaceae",NA,0,1982,1982,NA,"Least concern",NA
1038000,342400,"Ranunculus villarsii DC.",NA,"Ranunculaceae",NA,0,1982,1982,NA,"Least concern",NA
1038200,343600,"Rhamnus pumila Turra",NA,"Rhamnaceae",NA,0,1982,1982,NA,"Least concern",NA
1040200,359400,"Rumex alpinus L.",NA,"Polygonaceae",NA,0,1982,1982,NA,"Least concern",NA
1040590,363100,"Salix appendiculata Vill.",NA,"Salicaceae",NA,0,1982,1982,NA,"Least concern",NA
1041510,371050,"Saussurea alpina (L.) DC.",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1041520,371100,"Saussurea alpina (L.) DC. subsp. alpina",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1041630,372300,"Saxifraga bryoides L.",NA,"Saxifragaceae",NA,1,1982,2021,NA,"Least concern",NA
1041670,372700,"Saxifraga cotyledon L.",NA,"Saxifragaceae",NA,0,1982,1982,NA,"Least concern",NA
1041730,373050,"Saxifraga exarata Vill.",NA,"Saxifragaceae",NA,0,1982,1982,NA,"Least concern",NA
1041740,373100,"Saxifraga exarata Vill. subsp. exarata",NA,"Saxifragaceae",NA,0,1982,1982,NA,"Least concern",NA
1043120,386700,"Sempervivum arachnoideum L.",NA,"Crassulaceae",NA,0,1982,1982,NA,"Least concern",NA
1043280,388200,"Senecio doronicum (L.) L.",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1043840,393700,"Sibbaldia procumbens L.",NA,"Rosaceae",NA,1,1982,2021,NA,"Least concern",NA
1043940,394900,"Silene dioica (L.) Clairv.",NA,"Caryophyllaceae",NA,0,1982,1982,NA,"Least concern",NA
1043960,395100,"Silene exscapa All.",NA,"Caryophyllaceae",NA,1,1982,2021,NA,"Least concern",NA
1045420,408095,"Stellaria nemorum L.",NA,"Caryophyllaceae",NA,0,1982,1982,NA,"Least concern",NA
1045430,408100,"Stellaria nemorum L. subsp. nemorum",NA,"Caryophyllaceae",NA,0,1982,1982,NA,"Least concern",NA
1046090,413200,"Taraxacum pacheri Sch. Bip.",NA,"Asteraceae",NA,0,1982,1982,NA,"Vulnerable",NA
1046340,415500,"Thalictrum aquilegiifolium L.",NA,"Ranunculaceae",NA,0,1982,1982,NA,"Least concern",NA
1047090,422400,"Tozzia alpina L.",NA,"Orobanchaceae",NA,0,1982,1982,NA,"Least concern",NA
1047600,426895,"Trifolium pratense L.",NA,"Fabaceae",NA,0,1982,1982,NA,"Least concern",NA
1047620,427000,"Trifolium pratense subsp. nivale (W. D. J. Koch) Ces.",NA,"Fabaceae",NA,0,1982,1982,NA,"Least concern",NA
1048590,435700,"Valeriana montana L.",NA,"Caprifoliaceae",NA,0,1982,1982,NA,"Least concern",NA
1048820,437800,"Veratrum album L.",NA,"Melanthiaceae",NA,1,2021,2021,NA,"Least concern",NA
1048840,438000,"Veratrum album subsp. lobelianum (Bernh.) Arcang.",NA,"Melanthiaceae",NA,1,2021,2021,NA,"Least concern",NA
1049120,440400,"Veronica alpina L.",NA,"Plantaginaceae",NA,1,1982,2021,NA,"Least concern",NA
1049460,443395,"Veronica serpyllifolia L.",NA,"Plantaginaceae",NA,0,1982,1982,NA,"Least concern",NA
1049480,443500,"Veronica serpyllifolia subsp. humifusa (Dicks.) Syme",NA,"Plantaginaceae",NA,0,1982,1982,NA,"Least concern",NA
1000180,1000,"Achillea atrata L.",NA,"Asteraceae",NA,2,2022,2022,NA,"Least concern",NA
1000260,1350,"Achillea erba-rotta All.",NA,"Asteraceae",NA,5,1982,2022,NA,"Least concern",NA
1000290,1500,"Achillea erba-rotta subsp. moschata (Wulfen) Vacc.",NA,"Asteraceae",NA,5,1982,2022,NA,"Least concern",NA
1000310,1600,"Achillea macrophylla L.",NA,"Asteraceae",NA,1,1982,2021,NA,"Least concern",NA
1000360,1900,"Achillea nana L.",NA,"Asteraceae",NA,2,2019,2019,NA,"Least concern",NA
1000770,5400,"Adenostyles alliariae (Gouan) A. Kern.",NA,"Asteraceae",NA,5,1982,2023,NA,"Least concern",NA
1000800,5600,"Adenostyles leucophylla (Willd.) Rchb.",NA,"Asteraceae",NA,0,1982,1982,NA,"Least concern",NA
1001060,8400,"Agrostis alpina Scop.",NA,"Poaceae",NA,4,1982,2022,NA,"Least concern",NA
1001080,8600,"Agrostis capillaris L.",NA,"Poaceae",NA,1,2022,2022,NA,"Least concern",NA
1001100,8900,"Agrostis rupestris All.",NA,"Poaceae",NA,9,1982,2022,NA,"Least concern",NA
1001120,9100,"Agrostis schraderiana Bech.",NA,"Poaceae",NA,6,1982,2022,NA,"Least concern",NA
1001130,9300,"Agrostis stolonifera L.",NA,"Poaceae",NA,1,2007,2007,NA,"Least concern",NA
1001220,10300,"Ajuga pyramidalis L.",NA,"Lamiaceae",NA,3,1982,2023,NA,"Least concern",NA
1001350,10990,"Alchemilla alpina L.",NA,"Rosaceae",NA,13,2015,2022,NA,"Least concern",NA
1001340,11200,"Alchemilla alpina aggr.",NA,"Rosaceae",NA,14,2010,2022,NA,"Least concern",NA
1001330,11100,"Alchemilla alpina superaggr.",NA,"",NA,23,1982,2022,NA,"",NA
1001410,12100,"Alchemilla conjuncta superaggr.",NA,"",NA,1,2022,2022,NA,"",NA
1001490,12700,"Alchemilla crinita Buser",NA,"Rosaceae",NA,7,2015,2022,NA,"Least concern",NA
1001560,12990,"Alchemilla decumbens Buser",NA,"Rosaceae",NA,5,2015,2022,NA,"Least concern",NA
1001530,13100,"Alchemilla decumbens aggr.",NA,"Rosaceae",NA,5,2015,2022,NA,"Least concern",NA
1001580,13200,"Alchemilla demissa Buser",NA,"Rosaceae",NA,3,2015,2015,NA,"Least concern",NA
1001570,13300,"Alchemilla demissa aggr.",NA,"Rosaceae",NA,3,2015,2015,NA,"Least concern",NA
1001650,13890,"Alchemilla fissa Günther & Schummel",NA,"Rosaceae",NA,10,2015,2022,NA,"Least concern",NA
1001640,14000,"Alchemilla fissa aggr.",NA,"Rosaceae",NA,10,2015,2022,NA,"Least concern",NA
1001680,14300,"Alchemilla flavicoma Buser",NA,"Rosaceae",NA,1,2022,2022,NA,"Least concern",NA
1001720,14700,"Alchemilla frigens Buser",NA,"Rosaceae",NA,4,2015,2015,NA,"Least concern",NA
1001750,14895,"Alchemilla glabra Neygenf.",NA,"Rosaceae",NA,8,2015,2022,NA,"Least concern",NA
1001740,15000,"Alchemilla glabra aggr.",NA,"Rosaceae",NA,22,2015,2022,NA,"Least concern",NA
1001800,15400,"Alchemilla grossidens aggr.",NA,"Rosaceae",NA,1,2022,2022,NA,"Least concern",NA
1001960,16700,"Alchemilla lineata Buser",NA,"Rosaceae",NA,6,2015,2022,NA,"Least concern",NA
1002030,17300,"Alchemilla monticola Opiz",NA,"Rosaceae",NA,9,2015,2022,NA,"Data deficient",NA
1002070,17700,"Alchemilla obtusa Buser",NA,"Rosaceae",NA,4,2015,2015,NA,"Least concern",NA
1002100,17990,"Alchemilla pallens Buser",NA,"Rosaceae",NA,1,2022,2022,NA,"Least concern",NA
1002110,18100,"Alchemilla pentaphyllea L.",NA,"Rosaceae",NA,11,1982,2023,NA,"Least concern",NA
1002340,20200,"Alchemilla subcrenata Buser",NA,"Rosaceae",NA,7,2015,2022,NA,"Least concern",NA
1002360,20300,"Alchemilla subsericea Reut.",NA,"Rosaceae",NA,9,2015,2022,NA,"Least concern",NA
1002350,20400,"Alchemilla subsericea aggr.",NA,"Rosaceae",NA,9,2015,2022,NA,"Least concern",NA
1002440,21100,"Alchemilla vulgaris aggr.",NA,"Rosaceae",NA,27,2015,2022,NA,"Least concern",NA
1002870,25400,"Alnus viridis (Chaix) DC.",NA,"Betulaceae",NA,2,1982,2021,NA,"Least concern",NA
1003490,31000,"Andromeda polifolia L.",NA,"Ericaceae",NA,2,2022,2022,NA,"Near threatened",NA
1003840,34300,"Antennaria carpatica (Wahlenb.) Bluff & Fingerh.",NA,"Asteraceae",NA,1,1982,2023,NA,"Least concern",NA
1003850,34400,"Antennaria dioica (L.) Gaertn.",NA,"Asteraceae",NA,2,1982,2023,NA,"Least concern",NA
1003940,35300,"Anthoxanthum alpinum Á. Löve & D. Löve",NA,"Poaceae",NA,4,1982,2022,NA,"Least concern",NA
1003970,35400,"Anthoxanthum odoratum L.",NA,"Poaceae",NA,3,1982,2022,NA,"Least concern",NA
1003960,35500,"Anthoxanthum odoratum aggr.",NA,"Poaceae",NA,10,1982,2022,NA,"Least concern",NA
1004360,39350,"Arabis alpina L.",NA,"Brassicaceae",NA,2,1982,2023,NA,"Least concern",NA
1004680,43000,"Arctostaphylos alpina (L.) Spreng.",NA,"Ericaceae",NA,0,1982,1982,NA,"Least concern",NA
1004690,43100,"Arctostaphylos uva-ursi (L.) Spreng.",NA,"Ericaceae",NA,3,1982,2023,NA,"Least concern",NA
1004720,43400,"Arenaria biflora L.",NA,"Caryophyllaceae",NA,6,1982,2021,NA,"Least concern",NA
1004910,45700,"Arnica montana L.",NA,"Asteraceae",NA,6,1982,2021,NA,"Least concern",NA
1005540,51200,"Asplenium septentrionale (L.) Hoffm.",NA,"Aspleniaceae",NA,1,1982,2022,NA,"Least concern",NA
1005610,51500,"Asplenium viride Huds.",NA,"Aspleniaceae",NA,1,1982,2022,NA,"Least concern",NA
1005640,51800,"Aster alpinus L.",NA,"Asteraceae",NA,1,1982,2019,NA,"Least concern",NA
1005660,52000,"Aster bellidiastrum (L.) Scop.",NA,"Asteraceae",NA,3,1982,2018,NA,"Least concern",NA
1006050,55300,"Astrantia minor L.",NA,"Apiaceae",NA,9,1982,2023,NA,"Least concern",NA
1006080,55600,"Athyrium distentifolium Opiz",NA,"Athyriaceae",NA,5,1982,2022,NA,"Least concern",NA
1006090,55700,"Athyrium filix-femina (L.) Roth",NA,"Athyriaceae",NA,0,1982,1982,NA,"Least concern",NA
1006320,57400,"Avenella flexuosa (L.) Drejer",NA,"Poaceae",NA,6,1982,2022,NA,"Least concern",NA
1006460,58700,"Bartsia alpina L.",NA,"Orobanchaceae",NA,1,1982,2021,NA,"Least concern",NA
1006595,60450,"Betula pendula aggr.",NA,"Betulaceae",NA,2,2010,2022,NA,"",NA
1006610,60500,"Betula pubescens Ehrh.",NA,"Betulaceae",NA,1,2022,2022,NA,"Least concern",NA
1006990,63300,"Botrychium lunaria (L.) Sw.",NA,"Ophioglossaceae",NA,1,1982,2020,NA,"Least concern",NA
1007800,69900,"Bupleurum ranunculoides L.",NA,"Apiaceae",NA,1,2023,2023,NA,"Least concern",NA
1007810,70000,"Bupleurum ranunculoides L. subsp. ranunculoides",NA,"Apiaceae",NA,1,2023,2023,NA,"Least concern",NA
1007840,70300,"Bupleurum stellatum L.",NA,"Apiaceae",NA,10,1982,2024,NA,"Least concern",NA
1007950,71500,"Calamagrostis villosa (Chaix) J. F. Gmel.",NA,"Poaceae",NA,1,1982,2021,NA,"Least concern",NA
1008160,73600,"Calluna vulgaris (L.) Hull",NA,"Ericaceae",NA,12,1982,2023,NA,"Least concern",NA
1008300,74700,"Campanula barbata L.",NA,"Campanulaceae",NA,10,1982,2023,NA,"Least concern",NA
1008650,77200,"Campanula scheuchzeri Vill.",NA,"Campanulaceae",NA,14,1982,2023,NA,"Least concern",NA
1008780,78200,"Cardamine alpina Willd.",NA,"Brassicaceae",NA,2,1982,2012,NA,"Least concern",NA
1009020,80300,"Cardamine resedifolia L.",NA,"Brassicaceae",NA,7,1982,2025,NA,"Least concern",NA
1009390,83900,"Carex bicolor All.",NA,"Cyperaceae",NA,0,1966,1966,NA,"Near threatened",NA
1009440,84400,"Carex brunnescens (Pers.) Poir.",NA,"Cyperaceae",NA,5,1982,2022,NA,"Least concern",NA
1009540,85395,"Carex curvula All.",NA,"Cyperaceae",NA,5,2007,2023,NA,"Least concern",NA
1009680,86700,"Carex echinata Murray",NA,"Cyperaceae",NA,3,1982,2022,NA,"Least concern",NA
1009790,87700,"Carex foetida All.",NA,"Cyperaceae",NA,8,1982,2023,NA,"Least concern",NA
1009800,87800,"Carex frigida All.",NA,"Cyperaceae",NA,5,1982,2022,NA,"Least concern",NA
1009920,89100,"Carex lachenalii Schkuhr",NA,"Cyperaceae",NA,4,1982,2018,NA,"Least concern",NA
1010060,90500,"Carex muricata aggr.",NA,"Cyperaceae",NA,1,2019,2019,NA,"Least concern",NA
1010070,90700,"Carex nigra (L.) Reichard",NA,"Cyperaceae",NA,5,1982,2025,NA,"Least concern",NA
1010180,92200,"Carex paupercula Michx.",NA,"Cyperaceae",NA,2,1966,2022,NA,"Near threatened",NA
1010320,93700,"Carex rostrata Stokes",NA,"Cyperaceae",NA,1,2022,2022,NA,"Least concern",NA
1010340,93900,"Carex sempervirens Vill.",NA,"Cyperaceae",NA,6,1982,2023,NA,"Least concern",NA
1010350,94200,"Carex spicata Huds.",NA,"Cyperaceae",NA,1,2019,2019,NA,"Least concern",NA
1010490,95800,"Carlina acaulis L.",NA,"Asteraceae",NA,8,1982,2023,NA,"Least concern",NA
1010510,96000,"Carlina acaulis subsp. caulescens (Lam.) Schübl. & G. Martens",NA,"Asteraceae",NA,4,2019,2023,NA,"",NA
1011390,103595,"Cerastium fontanum Baumg.",NA,"Caryophyllaceae",NA,2,1982,2021,NA,"Least concern",NA
1011400,103600,"Cerastium fontanum Baumg. subsp. fontanum",NA,"Caryophyllaceae",NA,0,1982,1982,NA,"Least concern",NA
1011420,103800,"Cerastium fontanum subsp. vulgare (Hartm.) Greuter & Burdet",NA,"Caryophyllaceae",NA,2,1982,2021,NA,"Least concern",NA
1011480,104600,"Cerastium pedunculatum Gaudin",NA,"Caryophyllaceae",NA,2,1982,2025,NA,"Least concern",NA
1011530,105400,"Cerastium uniflorum Clairv.",NA,"Caryophyllaceae",NA,2,1982,2022,NA,"Least concern",NA
1011700,106705,"Chaerophyllum hirsutum aggr.",NA,"Apiaceae",NA,2,2002,2007,NA,"Least concern",NA
1011810,107700,"Chamorchis alpina (L.) Rich.",NA,"Orchidaceae",NA,6,1970,2019,NA,"Least concern",NA
1012190,112800,"Cicerbita alpina (L.) Wallr.",NA,"Asteraceae",NA,2,2021,2023,NA,"Least concern",NA
1012370,114400,"Cirsium helenioides (L.) Hill",NA,"Asteraceae",NA,2,2021,2022,NA,"Least concern",NA
1012400,114800,"Cirsium oleraceum (L.) Scop.",NA,"Asteraceae",NA,1,2022,2022,NA,"Least concern",NA
1012450,115300,"Cirsium spinosissimum (L.) Scop.",NA,"Asteraceae",NA,12,1982,2023,NA,"Least concern",NA
1012660,116600,"Clinopodium vulgare L.",NA,"Lamiaceae",NA,1,2021,2021,NA,"Least concern",NA
1013450,121800,"Cotoneaster integerrimus Medik.",NA,"Rosaceae",NA,0,1982,1982,NA,"Least concern",NA
1013630,123000,"Crepis aurea (L.) Cass.",NA,"Asteraceae",NA,3,1982,2021,NA,"Least concern",NA
1013670,123500,"Crepis conyzifolia (Gouan) A. Kern.",NA,"Asteraceae",NA,2,1982,2022,NA,"Least concern",NA
1014000,126600,"Cryptogramma crispa (L.) Hook.",NA,"Pteridaceae",NA,13,1982,2024,NA,"Least concern",NA
1014500,130500,"Cystopteris alpina (Lam.) Desv.",NA,"Cystopteridaceae",NA,1,2022,2022,NA,"Least concern",NA
1014520,130700,"Cystopteris fragilis (L.) Bernh.",NA,"Cystopteridaceae",NA,1,2023,2023,NA,"Least concern",NA
1014515,130750,"Cystopteris fragilis aggr.",NA,"Cystopteridaceae",NA,1,2023,2023,NA,"",NA
1014690,132300,"Dactylorhiza incarnata (L.) Soó",NA,"Orchidaceae",NA,1,1984,1984,NA,"Near threatened",NA
1014700,132350,"Dactylorhiza incarnata (L.) Soó subsp. incarnata",NA,"Orchidaceae",NA,1,1984,1984,NA,"Near threatened",NA
1014760,132600,"Dactylorhiza maculata (L.) Soó",NA,"Orchidaceae",NA,15,1982,2024,NA,"Least concern",NA
1014775,132630,"Dactylorhiza maculata subsp. fuchsii (Druce) Hyl.",NA,"Orchidaceae",NA,14,1989,2024,NA,"Least concern",NA
1014800,132700,"Dactylorhiza majalis (Rchb.) P. F. Hunt & Summerh.",NA,"Orchidaceae",NA,5,1982,2023,NA,"Least concern",NA
1015040,134800,"Deschampsia cespitosa (L.) P. Beauv.",NA,"Poaceae",NA,2,1982,2022,NA,"Least concern",NA
1015420,137800,"Diphasiastrum alpinum (L.) Holub",NA,"Lycopodiaceae",NA,5,1982,2022,NA,"Least concern",NA
1015560,139700,"Doronicum clusii (All.) Tausch",NA,"Asteraceae",NA,3,1982,2012,NA,"Least concern",NA
1015680,140700,"Draba dubia Suter",NA,"Brassicaceae",NA,2,1982,2023,NA,"Least concern",NA
1015690,140800,"Draba fladnizensis Wulfen",NA,"Brassicaceae",NA,0,1966,1966,NA,"Least concern",NA
1015820,142000,"Drosera anglica Huds.",NA,"Droseraceae",NA,15,2022,2025,NA,"Vulnerable",NA
1015830,142100,"Drosera intermedia Hayne",NA,"Droseraceae",NA,1,2021,2021,NA,"Endangered",NA
1015840,142300,"Drosera rotundifolia L.",NA,"Droseraceae",NA,17,2021,2024,NA,"Near threatened",NA
1015870,142600,"Dryopteris affinis (Lowe) Fraser-Jenk.",NA,"Dryopteridaceae",NA,2,1982,2022,NA,"Least concern",NA
1015910,143100,"Dryopteris carthusiana (Vill.) H. P. Fuchs",NA,"Dryopteridaceae",NA,1,2002,2002,NA,"Least concern",NA
1015930,143300,"Dryopteris dilatata (Hoffm.) A. Gray",NA,"Dryopteridaceae",NA,2,1982,2022,NA,"Least concern",NA
1015925,143350,"Dryopteris dilatata aggr.",NA,"Dryopteridaceae",NA,6,1982,2022,NA,"",NA
1015950,143500,"Dryopteris filix-mas (L.) Schott",NA,"Dryopteridaceae",NA,2,1982,2023,NA,"Least concern",NA
1016470,146795,"Empetrum nigrum L.",NA,"Ericaceae",NA,8,1982,2025,NA,"Least concern",NA
1016490,146900,"Empetrum nigrum subsp. hermaphroditum (Hagerup) Böcher",NA,"Ericaceae",NA,5,1982,2025,NA,"Least concern",NA
1016530,147600,"Epilobium anagallidifolium Lam.",NA,"Onagraceae",NA,2,1982,2010,NA,"Least concern",NA
1016540,147700,"Epilobium angustifolium L.",NA,"Onagraceae",NA,2,1982,2022,NA,"Least concern",NA
1016590,148200,"Epilobium fleischeri Hochst.",NA,"Onagraceae",NA,2,1982,2022,NA,"Least concern",NA
1016630,148700,"Epilobium nutans F. W. Schmidt",NA,"Onagraceae",NA,2,2002,2012,NA,"Least concern",NA
1016920,150600,"Equisetum arvense L.",NA,"Equisetaceae",NA,0,1982,1982,NA,"Least concern",NA
1016980,151400,"Equisetum sylvaticum L.",NA,"Equisetaceae",NA,5,2021,2024,NA,"Least concern",NA
1017000,151600,"Equisetum variegatum Schleich.",NA,"Equisetaceae",NA,1,1982,2025,NA,"Least concern",NA
1017490,153600,"Erigeron alpinus L.",NA,"Asteraceae",NA,1,1982,2023,NA,"Least concern",NA
1017485,153650,"Erigeron alpinus aggr.",NA,"Asteraceae",NA,4,1982,2023,NA,"",NA
1017610,155000,"Erigeron uniflorus L.",NA,"Asteraceae",NA,2,1982,2021,NA,"Least concern",NA
1017640,155200,"Eriophorum angustifolium Honck.",NA,"Cyperaceae",NA,6,1982,2023,NA,"Least concern",NA
1017670,155500,"Eriophorum scheuchzeri Hoppe",NA,"Cyperaceae",NA,5,1982,2022,NA,"Least concern",NA
1017680,155600,"Eriophorum vaginatum L.",NA,"Cyperaceae",NA,3,2021,2024,NA,"Near threatened",NA
1017690,155700,"Eritrichium nanum (L.) Gaudin",NA,"Boraginaceae",NA,0,1982,1982,NA,"Least concern",NA
1018480,161600,"Euphorbia stricta L.",NA,"Euphorbiaceae",NA,1,2022,2022,NA,"Least concern",NA
1018520,162000,"Euphrasia alpina Lam.",NA,"Orobanchaceae",NA,3,2010,2022,NA,"Least concern",NA
1018600,162750,"Euphrasia minima Schleich.",NA,"Orobanchaceae",NA,12,1982,2023,NA,"Least concern",NA
